,Ips_acuminatus,Orthotomicus_erosus,Ernoporus_tiliae,Eidophelus_fagi,Euwallacea_fornicatus,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Euwallacea_similis,Xyleborus_celsus,Xyleborus_ferrugineus,Xyleborus_glabratus,Xyleborus_perforans,Xyleborus_bispinatus,Xyleborus_monographus,Xyleborus_impressus,Xyleborus_spinulosus,Anisandrus_dispar,Anisandrus_sayi,Cnestus_mutilatus,Cnestus_bimaculatus,Dryocoetes_autographus,Dryocoetes_confusus,Hylesinus_crenatus,Hylesinus_varius,Hylesinus_aculeatus,Crypturgus_hispidulus,Dendroctonus_pseudotsugae,Platypus_cylindrus,Pityogenes_chalcographus,Pseudopityophthorus_minutissimus,Xylosandrus_germanus,Beaverium_insulindicus,Taphrorychus_bicolor,Hylurgus_ligniperda,Tomicus_destruens,Tomicus_piniperda,Tomicus_brevipilosus,Truncaudum_agnatum,Truncaudum_impexum,Coccotrypes_dactyliperda,Ambrosiophilus_atratus,Hadrodemius_globus,Leptoxyleborus_sordicauda,Coptoborus_pseudotenuis,Xyleborinus_andrewesi,Xyleborinus_gracilis,Xyleborinus_attenuatus,Xyleborinus_artestriatus,Xyleborinus_exiguus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Pseudowebbia_trepanicauda,Microperus_alpha,Microperus_popondettae,Debus_pumilus,Debus_emarginatus,Cryphalus_mangiferae,Webbia_pabo,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Hypothenemus_hampei,Hypothenemus_birmanus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_obscurus,Eccoptopterus_spinosus,Hylurgops_palliatus,Hylastes_ater,Hylastes_cunicularius,Hylastes_gracilis,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_rugulosus,Scolytus_carpini,Scolytus_dimidiatus,Dendroterus_defectus,Pagiocerus_frontalis,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_pityographus,Polygraphus_poligraphus,Procryphalus_mucronatus,Trypodendron_signatum,Trypodendron_domesticum,Trypodendron_lineatum,Xyloterinus_politus,Hylocurus_langstoni,Xylocleptes_bispinus,Carphoborus_bifurcus,Pycnarthrum_hispidum,Premnobius_cavipennis,Ips_duplicatus,Ips_pini
Monarthrum_mali,0.41226050579999995,0.5459639765,0.4396268967,0.5218872116,0.5361899196,0.5553681457999999,0.5148935794,0.5747870304,0.552847687,0.64435438,0.6712684793999999,7.5349032239,0.6615074744999999,0.6433278655999999,0.598370604,0.5795929866999999,0.5267337593,0.5592303391,0.5388937037999999,0.5480445634,0.5851200237999999,0.5102012364999999,0.5142020745,0.5119390252,0.5065673762,0.6010599137,0.5056168994,12.462936336899999,12.643850657899998,12.690964879899997,12.666151871399999,12.671007887199998,12.625421670699998,12.625788322999998,12.489091773899998,12.5189908433,12.484798502399999,12.506775594799999,5.9660748442,5.9930121335,6.0935655159,6.0816602384,6.074995392299999,6.0543477947,6.0729459425,6.053418786999999,6.083455525699999,6.067702325099999,6.087771334699999,6.091635811599999,11.830698885399999,12.070633679399998,6.083733807499999,6.091943676099999,6.105654472799999,6.076424607999999,6.060787892799999,6.082942717699999,6.057314498999999,6.1211764437,6.0739272975,12.199030444699998,6.111326332199999,6.187609707299998,6.1695278038999986,6.133616518999999,6.116391211699999,6.096698056399999,6.157372298299999,6.1623208356,11.622035648799999,11.7061120349,11.6664057327,6.0940347955,0.5325431849,0.5449073162,0.5840043618999999,0.5891788008,0.6161637716999999,0.5864281315,0.5776162252999999,0.6042031542999999,0.5521178954999999,0.5738814433999999,0.6031029832999999,0.5899131722,0.6712265894999999,0.2271513192,0.0,0.6610330219,0.5975857584,0.5119162625,0.5550141713,0.5822601854,0.620708583,0.5602190544999999,0.6824289194,0.4757133855,0.4900873754999999,0.5390440451999999,0.638017847,0.5198940133,0.47195945669999995,0.5474278723999999
Gnathotrichus_materiarius,0.4712453747,0.6049488454,0.4986117656,0.5808720805,0.5951747885,0.6143530147,0.5738784483,0.6337718993,0.6118325559,0.7033392489,0.7302533483,7.593888092799999,0.7204923433999999,0.7023127345,0.6573554729,0.6385778555999999,0.5857186282,0.6182152080000001,0.5978785727,0.6070294323000001,0.6441048926999999,0.5691861054,0.5731869434,0.5709238941,0.5655522451,0.6600447826,0.5646017683,12.5219212058,12.7028355268,12.749949748799999,12.7251367403,12.7299927561,12.6844065396,12.6847731919,12.5480766428,12.5779757122,12.5437833713,12.5657604637,6.025059713099999,6.051997002399999,6.1525503848,6.140645107299999,6.133980261199999,6.1133326636,6.131930811399999,6.112403655899999,6.142440394599999,6.126687193999999,6.146756203599999,6.1506206804999985,11.8896837543,12.1296185483,6.142718676399999,6.150928544999998,6.164639341699998,6.135409476899999,6.119772761699998,6.141927586599999,6.116299367899999,6.180161312599999,6.1329121664,12.2580153136,6.170311201099999,6.246594576199998,6.228512672799998,6.192601387899999,6.175376080599999,6.155682925299999,6.216357167199999,6.2213057045,11.6810205177,11.765096903800002,11.725390601600001,6.1530196643999995,0.5915280538000001,0.6038921851,0.6429892308,0.6481636697,0.6751486406,0.6454130004,0.6366010942,0.6631880232,0.6111027644,0.6328663123,0.6620878522,0.6488980411,0.7302114583999999,0.6889392518999999,0.6610330219,0.0,0.6565706273,0.5709011314,0.6139990402,0.6412450543,0.6796934519,0.6192039234,0.7414137883,0.5346982544000001,0.5490722444,0.5980289140999999,0.6970027159000001,0.5788788822,0.5309443256,0.6064127413
Pityophthorus_pityographus,0.4077981112,0.5415015819,0.4351645021,0.517424817,0.531727525,0.5509057512,0.5104311848,0.5703246358,0.5483852924,0.6398919854,0.6668060847999999,7.5304408293,0.6570450798999999,0.6388654709999999,0.5939082094,0.5751305921,0.5222713647,0.5547679445,0.5344313091999999,0.5435821688,0.5806576292,0.5057388419,0.5097396799,0.5074766306,0.5021049816,0.5965975191,0.5011545048,12.4584739423,12.639388263299999,12.686502485299998,12.6616894768,12.6665454926,12.620959276099999,12.6213259284,12.4846293793,12.5145284487,12.4803361078,12.5023132002,5.9616124496,5.9885497389,6.0891031213,6.0771978438,6.070532997699999,6.0498854001,6.0684835479,6.048956392399999,6.078993131099999,6.063239930499999,6.083308940099999,6.087173416999999,11.8262364908,12.0661712848,6.079271412899999,6.087481281499999,6.101192078199999,6.071962213399999,6.056325498199999,6.078480323099999,6.052852104399999,6.1167140491,6.0694649029,12.1945680501,6.106863937599999,6.183147312699998,6.165065409299999,6.129154124399999,6.111928817099999,6.092235661799999,6.1529099036999995,6.157858441,11.6175732542,11.701649640300001,11.6619433381,6.0895724009,0.5280807903,0.5404449216,0.5795419673,0.5847164062,0.6117013770999999,0.5819657369,0.5731538306999999,0.5997407597,0.5476555008999999,0.5694190487999999,0.5986405886999999,0.5854507776,0.6667641948999999,0.6254919884,0.5975857584,0.6565706273,0.0,0.5074538679,0.5505517767,0.5777977908,0.6162461884,0.5557566598999999,0.6779665248,0.4712509909,0.48562498089999995,0.5345816506,0.6335554524,0.5154316187,0.46749706209999997,0.5429654777999999
Polygraphus_poligraphus,0.3221286153,0.45583208599999997,0.34949500619999996,0.4317553211,0.4460580291,0.4652362553,0.4247616889,0.4846551399,0.4627157965,0.5542224895,0.5811365889,7.444771333399999,0.5713755839999999,0.5531959751,0.5082387134999999,0.48946109619999995,0.43660186879999996,0.4690984486,0.4487618133,0.4579126729,0.49498813329999997,0.420069346,0.42407018399999996,0.4218071347,0.4164354857,0.5109280232,0.41548500889999995,12.3728044464,12.5537187674,12.600832989399999,12.5760199809,12.5808759967,12.5352897802,12.5356564325,12.3989598834,12.4288589528,12.3946666119,12.4166437043,5.875942953699999,5.902880242999999,6.0034336254,5.991528347899999,5.984863501799999,5.9642159042,5.982814051999999,5.963286896499999,5.9933236351999986,5.977570434599999,5.997639444199999,6.0015039210999985,11.7405669949,11.9805017889,5.993601916999999,6.001811785599998,6.015522582299998,5.986292717499999,5.970656002299998,5.992810827199999,5.967182608499999,6.031044553199999,5.983795407,12.1088985542,6.021194441699999,6.097477816799998,6.079395913399998,6.043484628499999,6.026259321199999,6.006566165899999,6.067240407799999,6.0721889451,11.5319037583,11.615980144400002,11.5762738422,6.0039029049999995,0.4424112944,0.45477542569999996,0.49387247139999996,0.4990469103,0.5260318812,0.49629624099999997,0.4874843348,0.5140712638,0.461986005,0.4837495529,0.5129710928,0.49978128169999997,0.5810946989999999,0.5398224924999999,0.5119162625,0.5709011314,0.5074538679,0.0,0.4648822808,0.4921282949,0.5305766925,0.47008716399999995,0.5922970289,0.385581495,0.399955485,0.44891215469999995,0.5478859565,0.4297621228,0.38182756619999997,0.4572959819
Procryphalus_mucronatus,0.3652265241,0.4989299948,0.39259291500000004,0.4748532299,0.4891559379,0.5083341641000001,0.4678595977,0.5277530487,0.5058137053,0.5973203982999999,0.6242344977000001,7.4878692421999995,0.6144734928,0.5962938839,0.5513366223,0.532559005,0.47969977760000004,0.5121963574,0.4918597221,0.5010105817,0.5380860421,0.4631672548,0.4671680928,0.4649050435,0.4595333945,0.554025932,0.45858291770000004,12.4159023552,12.5968166762,12.643930898199999,12.6191178897,12.6239739055,12.578387689,12.5787543413,12.4420577922,12.4719568616,12.4377645207,12.4597416131,5.919040862499999,5.9459781517999994,6.0465315342,6.034626256699999,6.027961410599999,6.007313813,6.025911960799999,6.006384805299999,6.036421543999999,6.020668343399999,6.040737352999999,6.044601829899999,11.7836649037,12.0235996977,6.036699825799999,6.0449096943999985,6.058620491099998,6.029390626299999,6.0137539110999985,6.035908735999999,6.010280517299999,6.074142461999999,6.0268933158,12.151996463,6.064292350499999,6.140575725599998,6.122493822199998,6.086582537299999,6.069357229999999,6.049664074699999,6.110338316599999,6.1152868539,11.5750016671,11.659078053200002,11.619371751000001,6.0470008137999995,0.4855092032,0.49787333450000004,0.5369703802,0.5421448191,0.5691297900000001,0.5393941498,0.5305822436000001,0.5571691726,0.5050839138000001,0.5268474617000001,0.5560690016000001,0.5428791905,0.6241926078,0.5829204013,0.5550141713,0.6139990402,0.5505517767,0.4648822808,0.0,0.5352262037,0.5736746013,0.5131850728,0.6353949377,0.4286794038,0.4430533938,0.4920100635,0.5909838653,0.4728600316,0.424925475,0.5003938907000001
Trypodendron_signatum,0.3924725382,0.5261760089,0.4198389291,0.5020992440000001,0.516401952,0.5355801782,0.4951056118,0.5549990628,0.5330597194,0.6245664124,0.6514805118,7.5151152563,0.6417195068999999,0.623539898,0.5785826364,0.5598050190999999,0.5069457917,0.5394423715000001,0.5191057362,0.5282565958000001,0.5653320561999999,0.49041326890000003,0.4944141069,0.4921510576,0.4867794086,0.5812719461,0.4858289318,12.4431483693,12.624062690299999,12.671176912299998,12.6463639038,12.651219919599999,12.605633703099999,12.606000355399999,12.4693038063,12.4992028757,12.4650105348,12.4869876272,5.946286876599999,5.9732241659,6.0737775483,6.0618722707999995,6.055207424699999,6.0345598271,6.0531579748999995,6.033630819399999,6.063667558099999,6.047914357499999,6.067983367099999,6.071847843999999,11.8109109178,12.0508457118,6.063945839899999,6.072155708499999,6.0858665051999985,6.056636640399999,6.040999925199999,6.063154750099999,6.037526531399999,6.1013884760999995,6.0541393299,12.179242477099999,6.091538364599999,6.167821739699998,6.149739836299998,6.113828551399999,6.096603244099999,6.076910088799999,6.137584330699999,6.142532868,11.6022476812,11.686324067300001,11.6466177651,6.0742468279,0.5127552173000001,0.5251193486,0.5642163943,0.5693908332,0.5963758041,0.5666401639,0.5578282577,0.5844151867,0.5323299279,0.5540934758,0.5833150157,0.5701252046,0.6514386218999999,0.6101664153999999,0.5822601854,0.6412450543,0.5777977908,0.4921282949,0.5352262037,0.0,0.1508101208,0.0903205923,0.6626409518,0.4559254179,0.4702994079,0.5192560775999999,0.6182298794000001,0.5001060457,0.4521714891,0.5276399048
Trypodendron_domesticum,0.4309209358,0.5646244065,0.45828732670000005,0.5405476416,0.5548503496,0.5740285758000001,0.5335540094,0.5934474604,0.571508117,0.66301481,0.6899289094000001,7.5535636538999995,0.6801679045,0.6619882956,0.617031034,0.5982534167,0.5453941893,0.5778907691,0.5575541338000001,0.5667049934,0.6037804538,0.5288616665,0.5328625045,0.5305994552,0.5252278062,0.6197203437000001,0.5242773294,12.4815967669,12.662511087899999,12.709625309899998,12.6848123014,12.689668317199999,12.644082100699999,12.644448752999999,12.507752203899999,12.5376512733,12.5034589324,12.5254360248,5.984735274199999,6.0116725634999995,6.1122259459,6.100320668399999,6.093655822299999,6.0730082247,6.091606372499999,6.072079216999999,6.102115955699999,6.086362755099999,6.106431764699999,6.110296241599999,11.8493593154,12.089294109399999,6.102394237499999,6.1106041060999985,6.124314902799998,6.095085037999999,6.0794483227999985,6.101603147699999,6.075974928999999,6.139836873699999,6.0925877275,12.217690874699999,6.129986762199999,6.206270137299998,6.188188233899998,6.152276948999999,6.135051641699999,6.115358486399999,6.176032728299999,6.1809812656,11.6406960788,11.724772464900001,11.6850661627,6.1126952254999996,0.5512036149,0.5635677462,0.6026647919,0.6078392308,0.6348242017000001,0.6050885615,0.5962766553000001,0.6228635843,0.5707783255000001,0.5925418734000001,0.6217634133000001,0.6085736022,0.6898870195,0.648614813,0.620708583,0.6796934519,0.6162461884,0.5305766925,0.5736746013,0.1508101208,0.0,0.12876898990000002,0.7010893494,0.49437381550000004,0.5087478055,0.5577044752,0.656678277,0.5385544433,0.4906198867,0.5660883024000001
Trypodendron_lineatum,0.37043140729999996,0.5041348779999999,0.39779779819999994,0.48005811309999996,0.49436082109999996,0.5135390473,0.4730644809,0.5329579319,0.5110185885,0.6025252815,0.6294393809,7.4930741254,0.619678376,0.6014987670999999,0.5565415055,0.5377638882,0.48490466079999994,0.5174012405999999,0.49706460529999996,0.5062154648999999,0.5432909253,0.468372138,0.47237297599999994,0.47010992669999996,0.4647382777,0.5592308152000001,0.46378780089999994,12.4211072384,12.602021559399999,12.649135781399998,12.6243227729,12.629178788699999,12.583592572199999,12.5839592245,12.4472626754,12.4771617448,12.4429694039,12.4649464963,5.9242457456999995,5.951183035,6.0517364174,6.0398311398999995,6.033166293799999,6.0125186962,6.031116844,6.011589688499999,6.041626427199999,6.025873226599999,6.045942236199999,6.049806713099999,11.7888697869,12.0288045809,6.041904708999999,6.050114577599999,6.063825374299999,6.034595509499999,6.018958794299999,6.041113619199999,6.015485400499999,6.0793473451999995,6.032098199,12.157201346199999,6.069497233699999,6.145780608799998,6.1276987053999985,6.091787420499999,6.074562113199999,6.054868957899999,6.115543199799999,6.1204917371,11.5802065503,11.664282936400001,11.6245766342,6.052205697,0.49071408639999997,0.5030782176999999,0.5421752633999999,0.5473497023,0.5743346732,0.5445990329999999,0.5357871268,0.5623740557999999,0.510288797,0.5320523449,0.5612738848,0.5480840736999999,0.629397491,0.5881252845,0.5602190544999999,0.6192039234,0.5557566598999999,0.47008716399999995,0.5131850728,0.0903205923,0.12876898990000002,0.0,0.6405998208999999,0.433884287,0.448258277,0.49721494669999994,0.5961887484999999,0.47806491479999996,0.43013035819999995,0.5055987739
Xyloterinus_politus,0.4926412722,0.6263447429,0.5200076631,0.602267978,0.616570686,0.6357489122,0.5952743458,0.6551677968,0.6332284534,0.7247351464,0.7516492457999999,7.6152839903,0.7418882408999999,0.7237086319999999,0.6787513704,0.6599737531,0.6071145257,0.6396111055,0.6192744701999999,0.6284253298,0.6655007902,0.5905820029,0.5945828409,0.5923197916,0.5869481426000001,0.6814406801,0.5859976658,12.5433171033,12.7242314243,12.771345646299999,12.7465326378,12.7513886536,12.7058024371,12.7061690894,12.5694725403,12.5993716097,12.5651792688,12.5871563612,6.0464556106,6.0733928999,6.1739462823,6.1620410048,6.155376158699999,6.1347285611,6.1533267089,6.133799553399999,6.163836292099999,6.148083091499999,6.1681521011,6.172016577999999,11.9110796518,12.1510144458,6.164114573899999,6.172324442499999,6.186035239199999,6.156805374399999,6.141168659199999,6.163323484099999,6.1376952654,6.2015572101,6.1543080639,12.2794112111,6.191707098599999,6.2679904736999985,6.249908570299999,6.2139972854,6.196771978099999,6.1770788227999995,6.2377530647,6.242701602,11.7024164152,11.786492801300001,11.7467864991,6.1744155619,0.6129239513,0.6252880826,0.6643851283,0.6695595672,0.6965445380999999,0.6668088979,0.6579969916999999,0.6845839207,0.6324986618999999,0.6542622097999999,0.6834837496999999,0.6702939386,0.7516073558999999,0.7103351494,0.6824289194,0.7414137883,0.6779665248,0.5922970289,0.6353949377,0.6626409518,0.7010893494,0.6405998208999999,0.0,0.5560941519,0.5704681419,0.6194248116,0.7183986134,0.6002747797,0.5523402231,0.6278086387999999
Hylocurus_langstoni,0.2859257383,0.419629209,0.31329212920000005,0.3955524441,0.4098551521,0.42903337830000005,0.3885588119,0.4484522629,0.42651291950000003,0.5180196125000001,0.5449337119,7.408568456399999,0.535172707,0.5169930980999999,0.47203583650000003,0.4532582192,0.40039899180000005,0.43289557160000003,0.4125589363,0.4217097959,0.4587852563,0.383866469,0.387867307,0.3856042577,0.38023260870000003,0.47472514620000006,0.37928213190000004,12.336601569399999,12.517515890399999,12.564630112399998,12.539817103899999,12.544673119699999,12.499086903199998,12.499453555499999,12.362757006399999,12.3926560758,12.358463734899999,12.3804408273,5.839740076699999,5.866677365999999,5.9672307484,5.955325470899999,5.948660624799999,5.9280130272,5.946611174999999,5.927084019499999,5.9571207581999985,5.941367557599999,5.961436567199999,5.9653010440999985,11.704364117899999,11.944298911899999,5.9573990399999985,5.965608908599998,5.979319705299998,5.950089840499999,5.934453125299998,5.956607950199999,5.930979731499999,5.994841676199999,5.94759253,12.072695677199999,5.984991564699999,6.061274939799998,6.043193036399998,6.007281751499999,5.990056444199999,5.970363288899999,6.031037530799999,6.0359860681,11.4957008813,11.5797772674,11.5400709652,5.967700027999999,0.4062084174,0.41857254870000005,0.4576695944,0.4628440333,0.48982900420000003,0.460093364,0.4512814578,0.4778683868,0.425783128,0.4475466759,0.4767682158,0.4635784047,0.544891822,0.5036196155,0.4757133855,0.5346982544000001,0.4712509909,0.385581495,0.4286794038,0.4559254179,0.49437381550000004,0.433884287,0.5560941519,0.0,0.363752608,0.4127092777,0.5116830795,0.3935592458,0.3456246892,0.4210931049
Xylocleptes_bispinus,0.30029972829999996,0.43400319899999995,0.3276661192,0.40992643409999996,0.42422914209999996,0.44340736830000005,0.4029328019,0.4628262529,0.4408869095,0.5323936025,0.5593077019,7.4229424464,0.5495466969999999,0.5313670881,0.4864098265,0.4676322091999999,0.4147729818,0.4472695616,0.4269329263,0.43608378589999996,0.47315924629999995,0.398240459,0.402241297,0.3999782477,0.39460659870000003,0.4890991362,0.3936561219,12.3509755594,12.5318898804,12.579004102399999,12.5541910939,12.5590471097,12.5134608932,12.5138275455,12.3771309964,12.4070300658,12.3728377249,12.3948148173,5.854114066699999,5.8810513559999995,5.9816047384,5.969699460899999,5.963034614799999,5.9423870172,5.960985164999999,5.941458009499999,5.971494748199999,5.955741547599999,5.975810557199999,5.979675034099999,11.7187381079,11.9586729019,5.971773029999999,5.9799828985999985,5.993693695299998,5.964463830499999,5.9488271152999985,5.970981940199999,5.945353721499999,6.009215666199999,5.96196652,12.0870696672,5.999365554699999,6.075648929799998,6.057567026399998,6.021655741499999,6.004430434199999,5.984737278899999,6.045411520799999,6.0503600581,11.5100748713,11.594151257400002,11.554444955200001,5.982074018,0.42058240739999997,0.4329465387,0.47204358439999994,0.47721802329999996,0.5042029942,0.47446735399999995,0.4656554478,0.49224237679999994,0.440157118,0.4619206659,0.4911422058,0.47795239469999995,0.5592658119999999,0.5179936055,0.4900873754999999,0.5490722444,0.48562498089999995,0.399955485,0.4430533938,0.4702994079,0.5087478055,0.448258277,0.5704681419,0.363752608,0.0,0.42708326769999994,0.5260570695,0.40793323579999996,0.35999867919999995,0.43546709489999996
Carphoborus_bifurcus,0.34925639799999997,0.48295986869999996,0.3766227889,0.45888310379999997,0.47318581179999997,0.492364038,0.4518894716,0.5117829225999999,0.4898435792,0.5813502721999999,0.6082643716,7.4718991160999995,0.5985033666999999,0.5803237578,0.5353664962,0.5165888788999999,0.4637296515,0.4962262313,0.47588959599999997,0.4850404556,0.522115916,0.44719712869999995,0.45119796669999995,0.44893491739999997,0.4435632684,0.5380558059,0.4426127916,12.3999322291,12.580846550099999,12.627960772099998,12.603147763599999,12.608003779399999,12.562417562899999,12.562784215199999,12.426087666099999,12.4559867355,12.4217943946,12.443771487,5.903070736399999,5.930008025699999,6.0305614081,6.018656130599999,6.011991284499999,5.9913436869,6.009941834699999,5.990414679199999,6.020451417899999,6.004698217299999,6.024767226899999,6.028631703799999,11.7676947776,12.007629571599999,6.020729699699999,6.028939568299998,6.042650364999998,6.013420500199999,5.997783784999998,6.019938609899999,5.994310391199999,6.058172335899999,6.0109231897,12.136026336899999,6.048322224399999,6.124605599499998,6.106523696099998,6.070612411199999,6.053387103899999,6.033693948599999,6.094368190499999,6.0993167278,11.559031541,11.6431079271,11.6034016249,6.0310306876999995,0.4695390771,0.4819032084,0.5210002541,0.526174693,0.5531596639,0.5234240237,0.5146121175,0.5411990465,0.48911378769999997,0.5108773356,0.5400988755,0.5269090644,0.6082224816999999,0.5669502752,0.5390440451999999,0.5980289140999999,0.5345816506,0.44891215469999995,0.4920100635,0.5192560775999999,0.5577044752,0.49721494669999994,0.6194248116,0.4127092777,0.42708326769999994,0.0,0.295437139,0.45688990549999997,0.40895534889999996,0.4844237646
Pycnarthrum_hispidum,0.4482301998,0.5819336705,0.47559659070000004,0.5578569056,0.5721596136,0.5913378398,0.5508632734000001,0.6107567244000001,0.588817381,0.6803240740000001,0.7072381734,7.5708729179,0.6974771685,0.6792975595999999,0.634340298,0.6155626807,0.5627034533,0.5952000331,0.5748633978,0.5840142574,0.6210897178,0.5461709305,0.5501717685,0.5479087192000001,0.5425370702000001,0.6370296077000001,0.5415865934,12.498906030899999,12.679820351899998,12.726934573899998,12.702121565399999,12.706977581199999,12.661391364699998,12.661758016999999,12.525061467899999,12.5549605373,12.520768196399999,12.542745288799999,6.0020445382,6.0289818275,6.1295352099,6.1176299324,6.110965086299999,6.0903174887,6.1089156365,6.089388480999999,6.119425219699999,6.103672019099999,6.1237410287,6.127605505599999,11.866668579399999,12.106603373399999,6.119703501499999,6.127913370099999,6.141624166799999,6.112394301999999,6.096757586799999,6.118912411699999,6.093284193,6.1571461377,6.1098969915,12.235000138699998,6.147296026199999,6.2235794012999985,6.205497497899999,6.169586213,6.152360905699999,6.1326677504,6.1933419923,6.1982905296,11.6580053428,11.7420817289,11.7023754267,6.1300044895,0.5685128789,0.5808770102,0.6199740559,0.6251484948,0.6521334657,0.6223978255,0.6135859193,0.6401728483,0.5880875895,0.6098511374,0.6390726773,0.6258828662,0.7071962835,0.665924077,0.638017847,0.6970027159000001,0.6335554524,0.5478859565,0.5909838653,0.6182298794000001,0.656678277,0.5961887484999999,0.7183986134,0.5116830795,0.5260570695,0.295437139,0.0,0.5558637073,0.5079291507,0.5833975664
Premnobius_cavipennis,0.2056447213,0.339348192,0.35747275700000003,0.4397330719,0.4540357799,0.4732140061,0.43273943969999995,0.49263289069999994,0.47069354729999996,0.5622002403,0.5891143397,7.4527490842,0.5793533348,0.5611737259,0.5162164643,0.49743884699999996,0.4445796196,0.47707619939999996,0.45673956409999994,0.4658904237,0.5029658841,0.42804709679999997,0.4320479348,0.4297848855,0.4244132365,0.518905774,0.4234627597,12.3807821972,12.5616965182,12.6088107402,12.5839977317,12.5888537475,12.543267531,12.5436341833,12.4069376342,12.436836703600001,12.4026443627,12.4246214551,5.8839207044999995,5.9108579938,6.0114113762,5.9995060986999995,5.992841252599999,5.972193655,5.9907918028,5.971264647299999,6.001301385999999,5.985548185399999,6.005617194999999,6.009481671899999,11.7485447457,11.9884795397,6.001579667799999,6.009789536399999,6.0235003330999985,5.994270468299999,5.978633753099999,6.000788577999999,5.975160359299999,6.0390223039999995,5.9917731578,12.116876305,6.029172192499999,6.105455567599998,6.0873736641999985,6.051462379299999,6.034237071999999,6.014543916699999,6.075218158599999,6.0801666959,11.5398815091,11.623957895200002,11.584251593000001,6.0118806558,0.4503890452,0.46275317650000003,0.5018502222,0.5070246611,0.5340096320000001,0.5042739918,0.4954620856,0.5220490146,0.4699637558,0.4917273037,0.5209488436,0.5077590325,0.5890724498,0.5478002433,0.5198940133,0.5788788822,0.5154316187,0.4297621228,0.4728600316,0.5001060457,0.5385544433,0.47806491479999996,0.6002747797,0.3935592458,0.40793323579999996,0.45688990549999997,0.5558637073,0.0,0.2653436722,0.3408120879
Ips_duplicatus,0.1577049235,0.2914136354,0.3095382004,0.3917985153,0.4061012233,0.42527944949999996,0.38480488309999994,0.4446983340999999,0.42275899069999995,0.5142656837,0.5411797831,7.4048145276,0.5314187782,0.5132391693,0.4682819077,0.44950429039999995,0.39664506299999996,0.42914164279999995,0.40880500749999993,0.4179558671,0.45503132749999997,0.38011254019999996,0.38411337819999997,0.3818503289,0.3764786799,0.47097121740000003,0.3755282031,12.332847640599999,12.513761961599998,12.560876183599998,12.536063175099999,12.540919190899999,12.495332974399998,12.495699626699999,12.359003077599999,12.388902147,12.354709806099999,12.3766868985,5.8359861479,5.8629234372,5.9634768196,5.9515715421,5.944906695999999,5.9242590984,5.9428572462,5.9233300906999995,5.953366829399999,5.937613628799999,5.9576826384,5.961547115299999,11.700610189099999,11.940544983099999,5.953645111199999,5.961854979799999,5.975565776499999,5.946335911699999,5.930699196499999,5.952854021399999,5.9272258027,5.9910877474,5.9438386012,12.068941748399999,5.9812376358999995,6.057521010999999,6.039439107599999,6.0035278227,5.986302515399999,5.9666093601,6.027283602,6.0322321393000005,11.4919469525,11.5760233386,11.5363170364,5.9639460992,0.4024544886,0.4148186199,0.45391566559999996,0.4590901045,0.4860750754,0.4563394352,0.447527529,0.47411445799999996,0.4220291992,0.4437927471,0.473014287,0.4598244759,0.5411378931999999,0.4998656867,0.47195945669999995,0.5309443256,0.46749706209999997,0.38182756619999997,0.424925475,0.4521714891,0.4906198867,0.43013035819999995,0.5523402231,0.3456246892,0.35999867919999995,0.40895534889999996,0.5079291507,0.2653436722,0.0,0.2739182947
